ID,Category,Latitude,Longitude
1883,,44.8476555,11.9792047
1884,,44.8478631,11.9792014
1885,,44.8480601,11.9792058
1886,,44.8482681,11.9791084
1887,,44.8480594,11.979133
1888,,44.8478347,11.9791338
1889,,44.8476303,11.9791325
1890,,44.84745,11.9788082
1891,,44.8474473,11.9785254
1892,,44.8474758,11.9784556
1893,,44.8476714,11.9784433
1894,,44.8478837,11.9784475
1895,,44.8480856,11.9784376
1896,,44.8482851,11.9784377
1897,,44.8482812,11.9789383
1898,,44.8481843,11.9789204
1899,,44.8480196,11.9789278
1900,,44.8478288,11.9789401
1901,,44.8476142,11.9789467
1902,,44.8476386,11.9785467
1903,,44.84783,11.9785467
1904,,44.8480255,11.9785442
1905,,44.8482319,11.9785342
1906,,44.8483904,11.9786724
1907,,44.8482345,11.9788367
1908,,44.8480356,11.9788308
1909,,44.8478462,11.9788245
1910,,44.847655,11.9788266
1911,,44.8474444,11.9788335
1912,,44.8475659,11.9786345
1913,,44.8477736,11.978626
1914,,44.8479816,11.9786121
1915,,44.8481883,11.9786097
1916,,44.848292,11.9787456
1917,,44.8480559,11.9787541
1918,,44.8478337,11.9787535
1919,,44.8476121,11.9787538
1920,,44.8475806,11.9786727
1921,,44.8478187,11.9786718
1922,,44.8480831,11.9786658
1923,,44.8483392,11.9786615
1924,,44.8483571,11.9782964
1925,,44.8481412,11.9783096
1926,,44.8479128,11.9783048
1927,,44.8476761,11.9783082
1928,,44.8474604,11.9780664
1929,,44.8476408,11.9776313
1930,,44.8478101,11.9776363
1931,,44.8479953,11.9776372
1932,,44.8481906,11.9776372
1933,,44.8483637,11.977638
1934,,44.8481741,11.9777567
1935,,44.8479733,11.977763
1936,,44.8477601,11.9777661
1937,,44.8475627,11.9777697
1938,,44.8475684,11.9778889
1939,,44.8477528,11.9778798
1940,,44.847947,11.9778795
1941,,44.8481339,11.9778768
1942,,44.8483256,11.9778717
1943,,44.8482567,11.9782451
1944,,44.8480458,11.9782464
1945,,44.8478501,11.9782399
1946,,44.84762,11.9782421
1947,,44.8474964,11.977965
1948,,44.8476836,11.9779741
1949,,44.8478733,11.9779802
1950,,44.8480894,11.9779752
1951,,44.8482813,11.977981
1952,,44.8484782,11.9779807
1953,,44.8484407,11.9781463
1954,,44.8482448,11.9781553
1955,,44.8480269,11.9781579
1956,,44.8478296,11.9781694
1957,,44.847629,11.9781588
1958,,44.8475481,11.9780688
1959,,44.8477513,11.9780692
1960,,44.8479557,11.9780632
1961,,44.8481526,11.9780561
1962,,44.8483726,11.978053
